wd,dr2name,source_id,teffh,g_gaia_mag,pwd,ra,dec,massh
WDJ232836.64+494851.29,Gaia DR2 1942979123803225088,1942979123803225088,11154.76,20.09909,0.930225,352.152684845637,49.8142701107162,0.256565
WDJ232657.86+495538.83,Gaia DR2 1943168617756289792,1943168617756289792,4633.945,20.19262,0.878131,351.741089218031,49.9273177919712,0.650069
WDJ040012.02+394250.06,Gaia DR2 226831138597060992 ,226831138597060992,4593.236,20.09206,0.981068,60.0509442960466,39.7135911511852,0.508211
WDJ035051.23+413520.71,Gaia DR2 230944755193183744 ,230944755193183744,4660.152,20.05435,0.967101,57.7145664921927,41.5880091142416,0.666646
WDJ040010.18+443919.39,Gaia DR2 231915933199012864 ,231915933199012864,12833.15,20.47548,0.995823,60.0424544790542,44.6552974620736,1.271833
WDJ042102.03+445156.12,Gaia DR2 232672637721248000 ,232672637721248000,5545.797,20.50319,0.907925,65.2584470722083,44.865468541946,0.502178
WDJ031800.58+404304.67,Gaia DR2 239290357693974528 ,239290357693974528,5228.046,20.08789,0.983957,49.5027066815831,40.7174614453305,0.672631
WDJ031929.94+413738.04,Gaia DR2 239426216091599872 ,239426216091599872,10380.84,20.16037,0.996299,49.8746800407141,41.627196802408,0.852952
WDJ031855.54+452602.83,Gaia DR2 242506188678790144 ,242506188678790144,21952.81,20.1193,0.875992,49.7314295103923,45.4341323410977,1.115033
WDJ031651.90+455457.75,Gaia DR2 242589133088867200 ,242589133088867200,15058.93,20.12212,0.998225,49.2162677571199,45.9159930521375,0.910395
WDJ043454.35+482137.37,Gaia DR2 257617262310835072 ,257617262310835072,5607.398,20.18679,0.986965,68.7262315453656,48.3604014399881,0.690706
WDJ051221.25+485844.51,Gaia DR2 261265609396894976 ,261265609396894976,9103.981,20.1105,0.995991,78.0885303725049,48.9789221724309,0.771087
WDJ051003.32+512546.99,Gaia DR2 262682948605110272 ,262682948605110272,23986.02,20.20599,0.944565,77.5138533298667,51.4296787682015,0.460561
WDJ052334.78+532002.68,Gaia DR2 263394951102913792 ,263394951102913792,9022.626,20.21636,0.924982,80.8949368990809,53.3340454389726,0.431809
WDJ053229.36+511703.35,Gaia DR2 263460612562634496 ,263460612562634496,10754.14,20.05187,0.995917,83.1224134966427,51.2842782383485,0.827822
WDJ051300.09+535406.50,Gaia DR2 266260140964587904 ,266260140964587904,9193.835,20.25308,0.965626,78.2503826833438,53.9018457144486,0.551353
WDJ051006.27+542543.63,Gaia DR2 267076493989512832 ,267076493989512832,5340.941,20.41135,0.90988,77.5262335892604,54.428839083464,0.984174
WDJ053621.04+580125.46,Gaia DR2 269589668332754304 ,269589668332754304,12143.76,20.01745,0.953866,84.0875617991307,58.023723183764,0.452981
WDJ041320.76+505747.32,Gaia DR2 271639432884899712 ,271639432884899712,6414.593,20.13121,0.970972,63.337011775327,50.9628428636736,0.612519
WDJ045042.85+534328.86,Gaia DR2 273138135953536000 ,273138135953536000,18934.65,20.13166,0.99147,72.6786047308334,53.7246361396791,0.572803
WDJ044645.99+540923.33,Gaia DR2 273386041464773376 ,273386041464773376,14971,20.08631,0.996689,71.6917354906999,54.156384682433,1.055678
WDJ044408.28+544345.02,Gaia DR2 273851684641307392 ,273851684641307392,13418.8,20.16521,0.997139,71.0345778441201,54.7291474785279,0.997951
WDJ044058.34+553647.32,Gaia DR2 274149553509514112 ,274149553509514112,18158.16,20.00076,0.998677,70.2431303964075,55.613150799349,0.924305
WDJ044413.91+553452.11,Gaia DR2 274463017403711744 ,274463017403711744,9058.229,20.11014,0.944936,71.0580473891659,55.5810075945241,0.470223
WDJ042416.77+534242.17,Gaia DR2 275427976292339328 ,275427976292339328,4505.868,20.56591,0.898461,66.0723294565647,53.7093477965567,0.791905
WDJ044627.34+582104.75,Gaia DR2 278059107618027520 ,278059107618027520,11958.89,20.14502,0.907551,71.6139833576932,58.3512706900039,0.361429
WDJ043125.07+564735.02,Gaia DR2 278149916118117888 ,278149916118117888,9504.462,20.19159,0.961085,67.8546037549268,56.7930250915188,0.344652
WDJ043015.24+575354.86,Gaia DR2 278545396699008256 ,278545396699008256,8603.764,20.15216,0.794098,67.5634960949898,57.898546830238,0.239023
WDJ044450.30+582959.26,Gaia DR2 278820446405281024 ,278820446405281024,5924.803,20.593,0.940164,71.2095658949186,58.4996982597482,0.565556
WDJ052443.38+584120.70,Gaia DR2 280342136138370560 ,280342136138370560,8176.03,20.48058,0.988673,81.1808178857609,58.6890545024668,0.700407
WDJ050217.71+570025.13,Gaia DR2 280465590678909440 ,280465590678909440,11312.01,20.25656,0.958261,75.5738796162817,57.0069032420111,0.45471
WDJ050043.50+571633.29,Gaia DR2 280669996761265664 ,280669996761265664,23461.78,20.08313,0.950154,75.181278714763,57.2758747329598,0.468115
WDJ051111.42+574019.12,Gaia DR2 280930271779541888 ,280930271779541888,12506.34,20.09089,0.934126,77.7975503648053,57.6719142960246,0.357183
WDJ054118.40+602110.11,Gaia DR2 282037239470049792 ,282037239470049792,14701.51,20.14571,0.997634,85.3267353607937,60.3527599998643,1.042164
WDJ055525.93+610500.72,Gaia DR2 282514290076961152 ,282514290076961152,10791.01,20.16061,0.843051,88.8580343183296,61.0835021019788,0.274033
WDJ053920.33+603654.66,Gaia DR2 282850019081597056 ,282850019081597056,13380.6,20.03579,0.992022,84.834714882025,60.6151638575713,0.601186
WDJ055439.84+620816.12,Gaia DR2 283405169374713216 ,283405169374713216,24793.89,20.10753,0.985009,88.6660584410613,62.1378108342802,0.584657
WDJ045854.11+583031.47,Gaia DR2 283845901737379712 ,283845901737379712,12214.8,20.02549,0.996625,74.7256077447734,58.5087550331765,1.131195
WDJ212643.06+393548.56,Gaia DR2 1964653319778060160,1964653319778060160,5021.387,20.06082,0.861093,321.679012208076,39.5963703416248,0.796706
WDJ213042.37+401351.31,Gaia DR2 1966184939475515136,1966184939475515136,3967.556,20.28627,0.782761,322.677031187822,40.2313296958291,0.257119
WDJ212737.88+423646.67,Gaia DR2 1967453771597909504,1967453771597909504,9045.654,20.1454,0.996175,321.907801763481,42.6128309447478,0.812586
WDJ213020.90+455545.69,Gaia DR2 1971420126670887168,1971420126670887168,8869.424,20.19795,0.984052,322.587100276331,45.9292345308678,0.746674
WDJ215426.39+453146.85,Gaia DR2 1973589802393880704,1973589802393880704,5088.562,20.17,0.983474,328.610007229708,45.5295936695971,0.465254
WDJ220708.51+465836.05,Gaia DR2 1975086684399771136,1975086684399771136,9890.312,20.15253,0.974195,331.785546679269,46.9766483355669,0.81882
WDJ215648.44+471702.68,Gaia DR2 1975989005495007104,1975989005495007104,5875.583,20.32603,0.984107,329.201893948015,47.2838791613499,0.84146
WDJ214016.98+471115.83,Gaia DR2 1977358893900416128,1977358893900416128,12748.34,20.12356,0.997307,325.070693669945,47.1877000182514,0.944589
WDJ214722.63+473920.55,Gaia DR2 1977791998401487872,1977791998401487872,9634.8,20.32296,0.864813,326.844255954129,47.6556804835085,0.428188
WDJ213442.77+483216.58,Gaia DR2 1978475173080579584,1978475173080579584,16162.48,20.22769,0.980681,323.678109801904,48.5378426308928,0.558467
WDJ214647.33+512757.17,Gaia DR2 1980806348183414528,1980806348183414528,4986.42,20.20219,0.928571,326.696725917732,51.4656352898027,0.471557
WDJ215445.77+512830.78,Gaia DR2 1981038547000277376,1981038547000277376,4152.383,20.04231,0.850174,328.690662254662,51.475375286129,0.393273
WDJ222746.52+430647.33,Gaia DR2 1981937092812689024,1981937092812689024,4597.484,20.16914,0.952219,336.944113645042,43.1132352553579,0.685908
WDJ223403.15+441306.84,Gaia DR2 1982089134652107648,1982089134652107648,8576.587,20.3591,0.951805,338.51320725231,44.2185084409988,0.418375
WDJ223200.61+443709.20,Gaia DR2 1982871295442589440,1982871295442589440,19783.68,20.42066,0.998157,338.002552296559,44.6192003819321,1.248588
WDJ223400.10+454542.32,Gaia DR2 1983179261778193536,1983179261778193536,27484.99,20.36796,0.994243,338.500406936498,45.7617042803475,0.952289
WDJ003544.59+552713.77,Gaia DR2 418575830358576384 ,418575830358576384,6414.614,20.08434,0.992883,8.93554313054695,55.453635801912,0.804094
WDJ000116.88+551751.80,Gaia DR2 420483139441443200 ,420483139441443200,8364.494,20.21534,0.970734,0.320591296935006,55.2977619114182,0.483993
WDJ002143.05+581454.83,Gaia DR2 422131930139924480 ,422131930139924480,5842.397,20.4915,0.982227,5.42955744656565,58.2484653894575,0.72674
WDJ002143.51+581454.10,Gaia DR2 422131964499662976 ,422131964499662976,5811.449,20.56885,0.981719,5.43147477548449,58.2482591357393,0.85681
WDJ003558.16+594143.72,Gaia DR2 425542576551003008 ,425542576551003008,9733.495,20.27604,0.962483,8.99227921449435,59.6954757802185,0.254071
WDJ005231.32+620805.45,Gaia DR2 427487165942894208 ,427487165942894208,8870.964,20.236,0.98849,13.1303639427087,62.1348747515204,0.594703
WDJ031313.69+451919.79,Gaia DR2 434608462236931072 ,434608462236931072,22628.51,20.04131,0.992678,48.3071785556672,45.3220967038129,0.690729
WDJ035807.16+541243.89,Gaia DR2 444350586234459904 ,444350586234459904,7387.804,20.38925,0.849468,59.5299428553883,54.212134245525,0.394442
WDJ030659.88+535244.51,Gaia DR2 447107646000358784 ,447107646000358784,6409.882,20.10748,0.992941,46.7498692515666,53.8786855162632,0.790817
WDJ023233.40+513148.94,Gaia DR2 452053176285030656 ,452053176285030656,10228.69,20.05962,0.995551,38.1392584876236,51.5302353887641,0.883054
WDJ022818.52+533116.35,Gaia DR2 452561494254115840 ,452561494254115840,4539.513,20.09854,0.986649,37.07741800289,53.5213139757651,0.497586
WDJ024404.76+551119.08,Gaia DR2 454387061516203264 ,454387061516203264,6120.229,20.3051,0.983469,41.0201766822312,55.1885267701112,0.924374
WDJ023946.36+611204.30,Gaia DR2 465644823636775424 ,465644823636775424,6741.87,20.10137,0.980832,39.942613963831,61.2012572088359,0.606079
WDJ024526.52+640728.78,Gaia DR2 467760116503727872 ,467760116503727872,4603.795,20.32258,0.91378,41.3608672899533,64.1241734216818,0.560651
WDJ035755.98+570439.40,Gaia DR2 469621757192402304 ,469621757192402304,13888.17,20.33158,0.972338,59.4832727769266,57.0775856764836,0.539926
WDJ042917.75+595158.29,Gaia DR2 471156885880829568 ,471156885880829568,6756.588,20.21818,0.989593,67.3243974168422,59.8659142140541,0.652634
WDJ035557.27+590937.59,Gaia DR2 473131192147117824 ,473131192147117824,26197.21,20.0685,0.904582,58.9885699592787,59.1604795222241,0.525393
WDJ035811.31+593819.10,Gaia DR2 473530765841954816 ,473530765841954816,22070.99,20.03135,0.995686,59.5472417089825,59.6386231491931,0.722177
WDJ040025.38+595253.29,Gaia DR2 473540901964523904 ,473540901964523904,16436.39,20.24107,0.998137,60.1058033415468,59.8814354421766,1.057895
WDJ034906.68+610527.17,Gaia DR2 474471466757900032 ,474471466757900032,6135.346,20.64198,0.971414,57.2777444200765,61.0908260484361,0.592395
WDJ034913.18+610837.86,Gaia DR2 474474627853820544 ,474474627853820544,8783.861,20.51156,0.993533,57.305198257907,61.1439953758806,1.094818
WDJ035617.71+610322.68,Gaia DR2 474620003906690816 ,474620003906690816,3953.099,20.31018,0.899427,59.0751802684178,61.056077715799,0.623624
WDJ035352.77+615318.52,Gaia DR2 474903398732985472 ,474903398732985472,6867.524,20.10798,0.994166,58.4699630056027,61.8885455576281,0.814352
WDJ035355.13+615313.06,Gaia DR2 474903403029647360 ,474903403029647360,6319.909,20.09835,0.992576,58.4797819628834,61.8870342551594,0.739336
WDJ043132.16+643310.09,Gaia DR2 476243634687709440 ,476243634687709440,10267.48,20.11825,0.991683,67.884000677612,64.5527549891956,0.740625
WDJ052534.45+642429.55,Gaia DR2 479742662940863488 ,479742662940863488,9842.083,20.5324,0.985041,81.393540928255,64.4081645733259,0.685261
WDJ055327.35+664523.99,Gaia DR2 480442016757943808 ,480442016757943808,10594.4,20.10183,0.997265,88.3639505586112,66.756647514239,0.566703
WDJ055427.68+662946.56,Gaia DR2 480442944471812736 ,480442944471812736,13481.04,20.40822,0.996699,88.615266937531,66.496263206653,1.059219
WDJ054837.10+662857.31,Gaia DR2 480525034180803456 ,480525034180803456,4098.412,20.3603,0.986215,87.1528706144069,66.4817163189279,0.467062
WDJ055224.89+665357.72,Gaia DR2 480645563847712640 ,480645563847712640,26004.79,20.51524,0.997807,88.1036349991691,66.8993360844784,1.224657
WDJ055425.09+671447.33,Gaia DR2 480724453807421568 ,480724453807421568,11214.5,20.43261,0.995722,88.6044751326437,67.2464950968099,1.047292
WDJ191614.08+493559.15,Gaia DR2 2132675189178940160,2132675189178940160,10891.88,20.02819,0.987328,289.05863499318,49.5996656080056,0.675905
WDJ190952.42+492930.62,Gaia DR2 2132767853094022656,2132767853094022656,11030.62,20.08343,0.981285,287.468369842822,49.491776251386,0.445925
WDJ190611.92+522737.96,Gaia DR2 2134263979181243520,2134263979181243520,10033.34,20.29317,0.994561,286.549699288811,52.4606038792895,0.768345
WDJ194138.05+491237.04,Gaia DR2 2134821809536632832,2134821809536632832,21204.45,20.1395,0.998369,295.408512095923,49.2102655651844,0.833022
WDJ193956.94+492611.56,Gaia DR2 2134836962182065408,2134836962182065408,20844.05,20.06424,0.998784,294.987200066276,49.4364941008325,0.869793
WDJ194840.65+512247.57,Gaia DR2 2135473029658639104,2135473029658639104,10771.25,20.43633,0.994314,297.169509353155,51.3798834551154,0.961241
WDJ193602.24+531518.21,Gaia DR2 2136668885989641984,2136668885989641984,16201.38,20.25597,0.77782,294.009309299401,53.255002794933,0.271194
WDJ195112.30+520637.98,Gaia DR2 2137020218611395840,2137020218611395840,6222.883,20.03876,0.992273,297.801327178867,52.1107025496572,0.327131
WDJ195805.06+541842.58,Gaia DR2 2137705622376726016,2137705622376726016,17418.3,20.33111,0.985552,299.52117362702,54.3117687837465,0.849313
WDJ195644.27+542020.58,Gaia DR2 2137719778588999936,2137719778588999936,20087.05,20.17909,0.991528,299.184571211156,54.339095312121,0.463265
WDJ195445.91+540433.57,Gaia DR2 2137733797361592320,2137733797361592320,15016.73,20.37863,0.99726,298.691235553427,54.0759363418138,0.971765
WDJ194839.90+551341.94,Gaia DR2 2138041523179701376,2138041523179701376,15235.1,20.1999,0.995802,297.166158944496,55.2283006204671,0.739066
WDJ194142.06+540230.73,Gaia DR2 2138252251453173248,2138252251453173248,17289.16,20.08801,0.993454,295.425293843297,54.0418087827815,0.694434
WDJ193243.00+550612.34,Gaia DR2 2138599250452873472,2138599250452873472,12106.46,20.15833,0.991178,293.179147729101,55.1034705110632,0.537493
WDJ193530.44+553119.39,Gaia DR2 2138625947967901696,2138625947967901696,14241.08,20.20805,0.996488,293.87681036693,55.5221096052254,0.745133
WDJ193443.54+554255.06,Gaia DR2 2138641993965858432,2138641993965858432,16265.39,20.23306,0.998433,293.681420500493,55.7152247602444,1.114324
WDJ193916.65+570104.49,Gaia DR2 2139189245814770944,2139189245814770944,6557.565,20.308,0.986907,294.818924758399,57.0174462158574,0.980111
WDJ192251.19+530614.46,Gaia DR2 2139466254027678464,2139466254027678464,10636.45,20.15558,0.996656,290.713306989829,53.1040816213397,0.783623
WDJ192514.49+530601.12,Gaia DR2 2139792564163860864,2139792564163860864,15945.28,20.03613,0.989807,291.310359701853,53.1002936962253,0.594462
WDJ192700.86+540731.92,Gaia DR2 2139943265976798720,2139943265976798720,13669.52,20.02893,0.787108,291.753522444366,54.1254676153289,0.235956
WDJ192454.07+540840.64,Gaia DR2 2139987521319833728,2139987521319833728,9559.695,20.08619,0.949116,291.225183483557,54.144596304768,0.381284
WDJ012133.35+460038.78,Gaia DR2 398117251859833984 ,398117251859833984,13923.69,20.25094,0.987294,20.3890590235813,46.0107399167442,0.621854
WDJ012934.94+483441.51,Gaia DR2 400272466449993856 ,400272466449993856,16649.45,20.02098,0.991965,22.3955349147445,48.5780388876253,0.660479
WDJ012717.03+483748.56,Gaia DR2 400329056939182976 ,400329056939182976,4830.775,20.0366,0.93196,21.8222354121086,48.629991928578,0.658072
WDJ012921.66+494126.40,Gaia DR2 400480720823362048 ,400480720823362048,9762.724,20.03724,0.996134,22.3404087974576,49.6907337685698,0.776338
WDJ011057.08+452421.23,Gaia DR2 400840948320899584 ,400840948320899584,18698.15,20.05683,0.998669,17.7377897248762,45.4058970398829,1.139375
WDJ011719.45+502028.98,Gaia DR2 403709505436774272 ,403709505436774272,12718.04,20.09641,0.992645,19.3309734335545,50.3413880497036,0.61803
WDJ014713.95+510211.95,Gaia DR2 406058921268571264 ,406058921268571264,7237.726,20.35335,0.984249,26.8080635680244,51.0365786834586,0.547132
WDJ012524.38+512808.98,Gaia DR2 406842808633413888 ,406842808633413888,29923.15,20.17137,0.998845,21.3514769723891,51.4691804630351,1.157477
WDJ010928.94+574921.16,Gaia DR2 413605281885435648 ,413605281885435648,21813.76,20.43079,0.881336,17.3705252090745,57.8225393434601,0.399881
WDJ004659.76+495534.51,Gaia DR2 414574677480973952 ,414574677480973952,7568.786,20.38988,0.838322,11.7491246921659,49.9261888835946,0.400363
WDJ004037.98+502140.67,Gaia DR2 415501733290150528 ,415501733290150528,5258.716,20.36467,0.910025,10.1580231996554,50.3609440300929,0.518962
WDJ190839.91+380238.21,Gaia DR2 2099162796317090944,2099162796317090944,4527.993,20.39199,0.810404,287.166166450555,38.0439535525042,0.397097
WDJ191041.79+385512.82,Gaia DR2 2099631458852167424,2099631458852167424,5502.152,20.43799,0.921639,287.674276170748,38.920305159248,0.394471
WDJ190855.18+404144.16,Gaia DR2 2100824119729643648,2100824119729643648,8878.265,20.13977,0.984174,287.22988070338,40.6957737481738,0.575404
WDJ191335.01+440559.03,Gaia DR2 2103120174885579392,2103120174885579392,15318.33,20.09566,0.994186,288.395794850886,44.0997084588397,0.4125
WDJ185025.57+404645.23,Gaia DR2 2104338266266789504,2104338266266789504,4846.999,20.65124,0.860388,282.606610193219,40.7788421635567,0.979865
WDJ184709.53+425930.25,Gaia DR2 2104854963718243328,2104854963718243328,14658.26,20.01881,0.99873,281.789685266972,42.9917497403543,0.864065
WDJ185347.26+424835.70,Gaia DR2 2104979071092943232,2104979071092943232,14335.04,20.07956,0.997702,283.446967266017,42.8100018888332,0.774905
WDJ190406.53+425847.77,Gaia DR2 2105558101404036352,2105558101404036352,10056.73,20.30742,0.993046,286.02715372965,42.9798765932747,0.598414
WDJ190843.50+431451.83,Gaia DR2 2105615516527533440,2105615516527533440,18330.78,20.22503,0.983652,287.181259264871,43.2477547404464,0.475847
WDJ190518.80+443022.00,Gaia DR2 2106288245842182784,2106288245842182784,11745.71,20.0671,0.998214,286.328255614534,44.5059480905426,0.989768
WDJ185629.54+441316.43,Gaia DR2 2106616832316903552,2106616832316903552,15310.22,20.01309,0.997108,284.123016326117,44.2212123928749,0.72629
WDJ185512.81+442327.32,Gaia DR2 2106669192263496448,2106669192263496448,16530.1,20.43254,0.993015,283.803412952682,44.3909342128296,0.978789
WDJ185620.74+442912.28,Gaia DR2 2106673762109070208,2106673762109070208,17685.39,20.17062,0.995375,284.086365248215,44.4867201355599,0.632174
