wd,dr2name,source_id,teffh,loggh,g_gaia_mag,pwd,ra,dec
WDJ224826.76+353133.05,Gaia DR2 1903548678321410304,1903548678321410304,11216.21,8.576124,20.07957,0.996851,342.111478798449,35.525786110803
WDJ224559.65+353322.21,Gaia DR2 1903660347471246592,1903660347471246592,13068.27,8.137696,20.06076,0.998334,341.498500727252,35.5561175607467
WDJ224325.99+361235.70,Gaia DR2 1903746899652898944,1903746899652898944,18260.25,8.180819,20.07313,0.998126,340.85824748524,36.2098376551355
WDJ223848.23+352305.09,Gaia DR2 1904052770044915456,1904052770044915456,23238.73,8.448791,20.32959,0.995985,339.70089773406,35.384700572695
WDJ224055.85+373009.22,Gaia DR2 1904901902257184512,1904901902257184512,4513.278,7.584191,20.38819,0.913618,340.233097047634,37.5022854439907
WDJ221847.50+331313.53,Gaia DR2 1905049477334256512,1905049477334256512,16500.56,8.521621,20.34701,0.998724,334.697899688274,33.2203840657345
WDJ221845.09+334753.14,Gaia DR2 1905136441832850304,1905136441832850304,10522.03,7.832056,20.26751,0.980018,334.687922892834,33.7980991913467
WDJ221818.36+340201.95,Gaia DR2 1905160218770485632,1905160218770485632,11457.49,7.968045,20.19962,0.989656,334.576609491814,34.0338543331376
WDJ222953.41+354016.29,Gaia DR2 1905773200799638144,1905773200799638144,5504.142,7.312478,20.09373,0.94575,337.47252787064,35.6711164209564
WDJ222236.38+352659.87,Gaia DR2 1905906757104343168,1905906757104343168,10717.27,7.768082,20.02784,0.982855,335.651525665777,35.4499805702337
WDJ222210.13+355905.78,Gaia DR2 1905982962706756736,1905982962706756736,17943.62,8.703127,20.05669,0.998717,335.542279522754,35.98493894535
WDJ221346.29+361303.80,Gaia DR2 1906588278216764544,1906588278216764544,12658.51,8.313584,20.26731,0.998124,333.44296965088,36.2178338657286
WDJ221451.52+361713.49,Gaia DR2 1906610096650795008,1906610096650795008,10373.24,8.374885,20.27618,0.99589,333.714649771909,36.2870548768952
WDJ221919.91+364620.33,Gaia DR2 1906830823610515328,1906830823610515328,20943.16,8.659755,20.31659,0.998742,334.833011676462,36.7723032480509
WDJ222926.75+382610.48,Gaia DR2 1907827462181940480,1907827462181940480,14998.16,6.766223,20.03849,0.827735,337.361498759784,38.4362584048678
WDJ222041.25+382030.44,Gaia DR2 1908704872459734656,1908704872459734656,12836.91,9.048016,20.22739,0.996049,335.17190665579,38.3416926742573
WDJ222132.11+382831.73,Gaia DR2 1908710374316147584,1908710374316147584,25901.31,8.39855,20.17882,0.996666,335.383735607427,38.4754421626214
WDJ222305.67+385055.35,Gaia DR2 1908746756983173376,1908746756983173376,13395.23,7.87673,20.2812,0.996311,335.773691595887,38.8486388739208
WDJ223002.14+394349.10,Gaia DR2 1909075961929875328,1909075961929875328,7739.592,8.422714,20.25001,0.995504,337.509105431089,39.7302583305725
WDJ231453.50+303719.08,Gaia DR2 1909560777839150720,1909560777839150720,9038.955,6.960914,20.31705,0.80807,348.722854049536,30.6219476323649
WDJ231740.88+304946.82,Gaia DR2 1909668972358752896,1909668972358752896,15572.89,8.70029,20.26427,0.998116,349.420417980213,30.8296338466585
WDJ231230.40+304809.14,Gaia DR2 1909809984725833216,1909809984725833216,9854.438,8.513352,20.01605,0.995351,348.126972767491,30.8025253236546
WDJ231438.36+312720.25,Gaia DR2 1909856026775064448,1909856026775064448,17559.44,8.835535,20.42615,0.99841,348.659912784917,31.4555224251824
WDJ232249.02+332419.47,Gaia DR2 1910556209522717824,1910556209522717824,16834.88,9.146809,20.416,0.997521,350.7042868964,33.4053629731528
WDJ231919.67+332347.51,Gaia DR2 1910588988713118080,1910588988713118080,28085.37,7.81592,20.11207,0.958584,349.83203947454,33.3965036206053
WDJ230728.65+322020.93,Gaia DR2 1910942997097384960,1910942997097384960,7807.899,8.60735,20.02854,0.994403,346.869478017942,32.338963924516
WDJ231405.05+335222.17,Gaia DR2 1911343494212007040,1911343494212007040,11495.06,8.129214,20.14285,0.997962,348.520895394148,33.8727378193348
WDJ231127.98+334824.57,Gaia DR2 1911515911375390464,1911515911375390464,11419.82,7.573075,20.14545,0.972733,347.866478406401,33.8066983415767
WDJ232249.21+343117.62,Gaia DR2 1912183589812061184,1912183589812061184,8970.253,8.024238,20.21474,0.986775,350.704989383989,34.5215184333861
WDJ232539.12+343408.67,Gaia DR2 1912221218020988160,1912221218020988160,22718.67,6.845447,20.02392,0.820501,351.41293727216,34.5690156315761
WDJ232437.81+344816.85,Gaia DR2 1912276090523121280,1912276090523121280,29258.13,8.91295,20.04126,0.998634,351.157589993855,34.8047030915509
WDJ233137.13+341835.44,Gaia DR2 1912342366163006848,1912342366163006848,10848.17,8.969198,20.48405,0.995554,352.904932447904,34.309828707591
WDJ233528.47+352550.39,Gaia DR2 1912498050136474112,1912498050136474112,12932.69,7.853741,20.14023,0.990745,353.868545428908,35.4306424178642
WDJ233427.55+361711.21,Gaia DR2 1912619889769847808,1912619889769847808,13165.51,8.109358,20.50872,0.993699,353.614766734126,36.2864594889914
WDJ211414.56+321912.06,Gaia DR2 1854645772677396224,1854645772677396224,11833.95,8.437757,20.22461,0.99729,318.560717470716,32.320020205264
WDJ211534.59+324919.65,Gaia DR2 1854688580609094016,1854688580609094016,4576.671,8.101812,20.12568,0.85667,318.895343365457,32.8226405242452
WDJ211534.14+324917.86,Gaia DR2 1854688584905256704,1854688584905256704,4740.914,8.117728,20.21397,0.891316,318.893476412141,32.8221393839131
WDJ211312.39+323710.45,Gaia DR2 1854711945229583872,1854711945229583872,13593.89,7.591701,20.30025,0.980198,318.301682678824,32.6196142714745
WDJ204222.39+271210.80,Gaia DR2 1856372727480854784,1856372727480854784,7454.685,7.01767,20.07771,0.827844,310.593396776134,27.203067107183
WDJ204939.54+304624.49,Gaia DR2 1859483829992356096,1859483829992356096,11896.31,8.072165,20.39675,0.976203,312.414740106739,30.7734347312328
WDJ202048.46+284836.21,Gaia DR2 1861116261159873792,1861116261159873792,5566.309,8.663872,20.24779,0.918823,305.201592885465,28.8098931387465
WDJ205948.05+300305.13,Gaia DR2 1864491345244675328,1864491345244675328,20321.06,8.352578,20.00759,0.997614,314.950212297028,30.051380647326
WDJ210232.48+315625.82,Gaia DR2 1864769109369404288,1864769109369404288,15646.62,8.277841,20.01889,0.998319,315.635252752753,31.9404287079551
WDJ210113.32+315540.96,Gaia DR2 1864953006985337600,1864953006985337600,9934.21,8.31437,20.00419,0.990113,315.305644031505,31.9281088678048
WDJ205445.88+321714.81,Gaia DR2 1865725581408337536,1865725581408337536,20221.74,8.974624,20.23807,0.998581,313.691121866104,32.2873877403668
WDJ205953.09+332222.55,Gaia DR2 1866212424540862336,1866212424540862336,21968.65,8.662175,20.1513,0.998566,314.971167583207,33.3729296958514
WDJ210132.86+335514.23,Gaia DR2 1866390377931114752,1866390377931114752,7330.645,7.936326,20.05962,0.992521,315.387079448355,33.9205602397817
WDJ210745.90+344548.27,Gaia DR2 1867155427557858048,1867155427557858048,11991.83,8.309236,20.11055,0.997228,316.941205804402,34.7633706154517
WDJ203944.64+355305.13,Gaia DR2 1870512756258703872,1870512756258703872,4392.191,7.790925,20.12471,0.968724,309.936164104316,35.8846898151944
WDJ223225.63+223957.38,Gaia DR2 1875233745646007936,1875233745646007936,12379.74,8.319472,20.16463,0.997643,338.106919885865,22.6659953824229
WDJ223140.89+233301.10,Gaia DR2 1875431077919202176,1875431077919202176,4151.159,7.630717,20.0097,0.989665,337.920104664072,23.5504920740527
WDJ222939.83+232833.22,Gaia DR2 1875613425049207552,1875613425049207552,11083.66,8.015192,20.37625,0.983707,337.416031228778,23.4758867278817
WDJ222735.43+235945.26,Gaia DR2 1875702549916338560,1875702549916338560,4942.741,8.100079,20.15906,0.972078,336.897337262315,23.9952822803087
WDJ224109.37+220726.12,Gaia DR2 1875750790990506880,1875750790990506880,7102.824,7.57672,20.09428,0.986206,340.2891203128,22.1239305088199
WDJ223558.96+235304.29,Gaia DR2 1876905896673872896,1876905896673872896,14877.6,9.00075,20.02368,0.997866,338.995503763016,23.8845979065356
WDJ224604.37+255400.87,Gaia DR2 1877624736759001088,1877624736759001088,9954.819,8.629851,20.27521,0.995967,341.518348285237,25.900283417826
WDJ223829.77+260624.01,Gaia DR2 1877828764885855360,1877828764885855360,16316.59,8.421493,20.25503,0.998247,339.624014876671,26.1066171362871
WDJ224200.75+262326.16,Gaia DR2 1877877486994604032,1877877486994604032,19018.03,7.972441,20.02546,0.995194,340.503023312931,26.3905227233986
WDJ222132.18+224842.20,Gaia DR2 1878143912405699584,1878143912405699584,15390.04,7.437633,20.11472,0.888482,335.384115798584,22.8116812553348
WDJ222410.21+231722.02,Gaia DR2 1878188511347506432,1878188511347506432,12136.64,8.282875,20.04006,0.998186,336.042516381919,23.2893821585395
WDJ222148.10+234541.09,Gaia DR2 1878276266118551680,1878276266118551680,9937.884,7.263066,20.25545,0.943113,335.450307242024,23.7613987818676
WDJ222053.10+235938.20,Gaia DR2 1878473868974197888,1878473868974197888,9293.733,7.568929,20.00015,0.962716,335.221329605979,23.9939245840298
WDJ221231.44+242639.89,Gaia DR2 1879264662650079616,1879264662650079616,14200.14,8.033199,20.21767,0.996825,333.13109468588,24.4443096635002
WDJ222148.63+261240.65,Gaia DR2 1879943778581363072,1879943778581363072,9083.518,8.066635,20.00817,0.985096,335.452544056047,26.2112516031125
WDJ221612.45+253610.80,Gaia DR2 1879985804837787520,1879985804837787520,14386.49,7.425169,20.2633,0.929745,334.051922976015,25.6029352643916
WDJ221522.17+262627.60,Gaia DR2 1880109121938437632,1880109121938437632,12398.61,7.73965,20.01642,0.98504,333.842332118002,26.4409336906953
WDJ223109.58+253453.46,Gaia DR2 1880369633178970240,1880369633178970240,12249.72,7.645899,20.01996,0.993684,337.789838742691,25.5814613769535
WDJ222656.45+262608.19,Gaia DR2 1880671483480071168,1880671483480071168,10561.83,8.407364,20.32206,0.996558,336.735264681608,26.4356015951442
WDJ223811.77+270751.76,Gaia DR2 1880988348987884544,1880988348987884544,24181.87,8.635651,20.39843,0.996961,339.549029972249,27.1310024988411
WDJ223941.55+271143.13,Gaia DR2 1880999618982738688,1880999618982738688,10879.76,7.735394,20.25267,0.981855,339.923060907014,27.1952818785837
WDJ223157.12+271920.22,Gaia DR2 1881183379158047232,1881183379158047232,16609.6,8.245044,20.09352,0.998245,337.987994120857,27.3223036540324
WDJ222029.05+272200.98,Gaia DR2 1881757697889501440,1881757697889501440,20014.64,9.344755,20.08585,0.996892,335.121101899938,27.3669130320531
WDJ223215.63+290657.81,Gaia DR2 1882219939453323264,1882219939453323264,25269,7.972675,20.28534,0.971234,338.065054166966,29.1159536408468
WDJ225848.40+263427.06,Gaia DR2 1883122436633968256,1883122436633968256,10430.67,7.89915,20.07438,0.9902,344.701749307589,26.5742136029638
WDJ225901.67+271345.65,Gaia DR2 1883297357765421952,1883297357765421952,11351.52,8.191386,20.01849,0.998172,344.757152204601,27.2293639629502
WDJ225402.24+270842.26,Gaia DR2 1883426206783717376,1883426206783717376,10941.22,8.555168,20.15252,0.996928,343.509295349242,27.1449991378309
WDJ225827.02+272510.46,Gaia DR2 1883492417999992960,1883492417999992960,13381.88,8.364988,20.27862,0.998091,344.612602490649,27.4195522381814
WDJ225005.12+274231.84,Gaia DR2 1883893671024971392,1883893671024971392,10237.39,7.675959,20.0583,0.988925,342.52144443261,27.7088569931776
WDJ224554.10+282131.33,Gaia DR2 1884183873374511488,1884183873374511488,23650.24,8.596409,20.28855,0.997445,341.475445005346,28.3586842853213
WDJ224949.57+285908.82,Gaia DR2 1884595301179321600,1884595301179321600,13056.29,8.255153,20.39151,0.994533,342.456491669359,28.9857257930464
WDJ225243.98+285028.97,Gaia DR2 1884619902751810816,1884619902751810816,17605.03,8.454144,20.34767,0.99819,343.183302163403,28.8413990309251
WDJ231030.78+293644.78,Gaia DR2 1885436152696215552,1885436152696215552,9092.47,7.722139,20.54908,0.877411,347.628187565899,29.6123845638992
WDJ231109.36+294032.17,Gaia DR2 1885483805356578176,1885483805356578176,12872.94,7.922809,20.36955,0.989858,347.789091177723,29.6755873296357
WDJ230924.01+303220.64,Gaia DR2 1885774626182557568,1885774626182557568,8262.864,7.556018,20.16172,0.960508,347.350048324558,30.5389487617972
WDJ230734.49+303459.92,Gaia DR2 1885818503567580800,1885818503567580800,12711.11,8.589885,20.1605,0.997644,346.893705198621,30.5832575667769
WDJ225739.91+292637.96,Gaia DR2 1885992638722451968,1885992638722451968,8543.088,8.476629,20.03869,0.995904,344.416221346082,29.4438269726086
WDJ232607.39+433136.48,Gaia DR2 1925103474209458304,1925103474209458304,11209.98,8.206977,20.53219,0.987623,351.530784846793,43.526767100958
WDJ234708.16+434117.53,Gaia DR2 1925544447095078528,1925544447095078528,20647.12,8.823299,20.34755,0.998328,356.783935582672,43.6881779017144
WDJ235224.08+443411.43,Gaia DR2 1925966071144842624,1925966071144842624,8989.53,8.041527,20.03267,0.985559,358.100458504433,44.5697647781202
WDJ234930.35+445135.37,Gaia DR2 1926207727479611776,1926207727479611776,12752.06,8.564387,20.00862,0.997868,357.376501213302,44.8598304036388
WDJ235458.99+451149.84,Gaia DR2 1926277507814709120,1926277507814709120,29829.11,7.559665,20.03307,0.903018,358.745843091233,45.1971527279989
WDJ225525.99+371437.68,Gaia DR2 1927787549595284736,1927787549595284736,10277.28,7.234448,20.08179,0.937935,343.858134056496,37.2436730451955
WDJ224907.86+363949.69,Gaia DR2 1927840261730994688,1927840261730994688,9215.605,7.803452,20.04034,0.97441,342.282727235014,36.6637546047706
WDJ224858.58+385639.54,Gaia DR2 1928930904249208320,1928930904249208320,29183.19,7.514483,20.00241,0.89793,342.244007291694,38.9442966892811
WDJ224827.03+390605.55,Gaia DR2 1928936436167189504,1928936436167189504,16143.07,8.291957,20.22236,0.781476,342.112634164182,39.1015427076479
WDJ224857.66+392226.34,Gaia DR2 1929134455637358720,1929134455637358720,27737.23,8.904156,20.10368,0.91954,342.240257959093,39.3739847833366
WDJ230031.93+411314.57,Gaia DR2 1931064747081327232,1931064747081327232,28841.35,9.172819,20.17698,0.998171,345.132991891214,41.2206726433293
WDJ224333.88+423641.11,Gaia DR2 1933790986161499264,1933790986161499264,7726.622,7.620403,20.28343,0.893937,340.891442385353,42.6115510894802
WDJ225915.69+445305.03,Gaia DR2 1935607345013124992,1935607345013124992,9488.737,7.059473,20.01216,0.908361,344.815360427924,44.884687663494
WDJ232614.44+433626.79,Gaia DR2 1937113852038379264,1937113852038379264,22150.3,8.589303,20.43232,0.98188,351.560137177689,43.6073967469095
WDJ232533.18+440112.58,Gaia DR2 1937187789898335872,1937187789898335872,10329.04,8.677121,20.23605,0.996322,351.388322918559,44.0201062950257
WDJ232906.70+450442.18,Gaia DR2 1937442807878404608,1937442807878404608,12242.85,8.482032,20.29328,0.997725,352.278006478456,45.0782791215029
WDJ232740.36+454304.37,Gaia DR2 1938280395218453248,1938280395218453248,14941.34,7.983665,20.07733,0.977282,351.918195937382,45.7178637199915
WDJ233304.04+470140.58,Gaia DR2 1938507753606455296,1938507753606455296,17251.89,8.29751,20.12568,0.990806,353.266847136886,47.0279195440995
WDJ232740.86+464311.58,Gaia DR2 1938584307103731456,1938584307103731456,15441.45,8.01181,20.52921,0.959187,351.920245556964,46.719920392467
WDJ232318.40+462429.46,Gaia DR2 1938594859841403136,1938594859841403136,11742.69,7.908451,20.04489,0.989855,350.82666106309,46.4081045410578
WDJ235329.27+472348.72,Gaia DR2 1939410628748661120,1939410628748661120,11234.44,7.338716,20.13104,0.97487,358.371884981982,47.396809177314
WDJ235906.60+484231.31,Gaia DR2 1939637437388581632,1939637437388581632,19741.16,8.080087,20.54866,0.977543,359.77743006138,48.708666144103
WDJ235830.72+484015.52,Gaia DR2 1939639773850664960,1939639773850664960,20723.77,8.844244,20.4178,0.998642,359.628126279954,48.6709896947835
WDJ234735.70+474428.94,Gaia DR2 1939666570142160128,1939666570142160128,10035.88,8.619745,20.2564,0.996489,356.89873787287,47.7413063866944
WDJ233629.96+471153.78,Gaia DR2 1940004811705839232,1940004811705839232,13474.73,7.398165,20.02213,0.982982,354.124917411836,47.19830346301
WDJ231402.40+454554.69,Gaia DR2 1941133391670459648,1941133391670459648,4211.465,8.228234,20.44228,0.951715,348.509370459212,45.7638083439996
WDJ232149.58+475348.22,Gaia DR2 1941970940358401280,1941970940358401280,13231.89,7.891678,20.57129,0.991318,350.456638417982,47.8967209292802
WDJ232606.07+484211.99,Gaia DR2 1942032684805105536,1942032684805105536,9971.958,7.459363,20.13036,0.945084,351.525480620474,48.7033368553914
WDJ231806.31+474338.15,Gaia DR2 1942329557240193152,1942329557240193152,10459.37,8.368748,20.22936,0.994595,349.526323368559,47.7272591892855
WDJ231205.60+481056.25,Gaia DR2 1942517608088947584,1942517608088947584,11232.72,7.484131,20.05804,0.914808,348.023262197115,48.1822328701668
WDJ232444.43+484757.53,Gaia DR2 1942782001979395072,1942782001979395072,12697.18,7.946437,20.224,0.993596,351.185015481015,48.7993126344737
WDJ232556.03+490752.14,Gaia DR2 1942807909222792448,1942807909222792448,13498.29,6.903905,20.20166,0.930046,351.483537670811,49.1311348379523
WDJ232929.52+494837.01,Gaia DR2 1942968059966042752,1942968059966042752,11466.68,8.520242,20.02683,0.997684,352.372988246474,49.8103859687327
WDJ232836.64+494851.29,Gaia DR2 1942979123803225088,1942979123803225088,11154.76,6.988882,20.09909,0.930225,352.152684845637,49.8142701107162
WDJ232657.86+495538.83,Gaia DR2 1943168617756289792,1943168617756289792,4633.945,8.114163,20.19262,0.878131,351.741089218031,49.9273177919712
WDJ234459.49+500602.80,Gaia DR2 1943564201425915008,1943564201425915008,5290.132,7.797092,20.45736,0.987841,356.248044770517,50.1006783104902
WDJ235731.60+520246.43,Gaia DR2 1944344854681850624,1944344854681850624,11104.7,8.616139,20.25539,0.993902,359.381837150375,52.0462880118835
WDJ234404.90+523656.87,Gaia DR2 1944989099778565120,1944989099778565120,12956.33,7.684188,20.05507,0.977227,356.020462203145,52.6158234885585
WDJ235218.76+521238.04,Gaia DR2 1945057097696757120,1945057097696757120,21239.85,8.830526,20.19591,0.998715,358.078095854043,52.2105432548945
WDJ235235.04+524350.83,Gaia DR2 1945132311164803840,1945132311164803840,12901.43,8.649991,20.11692,0.997685,358.145979842394,52.7307379557802
WDJ235203.63+525440.66,Gaia DR2 1945325619051017216,1945325619051017216,25306.83,9.223868,20.37907,0.998192,358.015618414945,52.9113333288529
WDJ234926.86+524042.16,Gaia DR2 1945326722864437632,1945326722864437632,14165.49,8.876267,20.18232,0.997397,357.362192605694,52.6783851335858
